lead_id,company,domain,website,source_query,title,description,emails,email_titles,email_phones,email_names,phones,contact_page,linkedin,detected_tech,categories,reseller_score,priority,reasons,suggested_angle,status,country,country_name,notes,crawled_at
www_webi_tn,Webi,webi.tn,https://www.webi.tn/,Sortlist TN – web design,WEBI - Agence Web Tunisie | Création Sites & SEO depuis 2011,"Agence web Tunisie spécialisée en création de sites WordPress, e-commerce et SEO. +14 ans d'expérience. Devis gratuit sous 24h.","contact@webi.tn, nom@entreprise.com, webitunisie@gmail.com",", , founder"": { ""@type"": ""Person"", ""name"": ""Feriel Mathlouthi"", ","+216 20 260 428, +216 27 707 777, ","Agence Web Tunisie, Réalisations Web, ","+216 27 337 777, +216 27 707 777",https://webi.tn/contact/,https://www.linkedin.com/company/webi/,"Magento, PrestaShop, Redux 4.5.11, Shopify, WooCommerce, WordPress","ai_interest, communication, seo, web_agency, wordpress",98,A - High fit,"web_agency: agence web, web design, développement web, site web; wordpress: wordpress, wp-content, woocommerce; seo: seo, référencement, visibilité, optimisation; communication: agence de communication, communication, contenu, content; ai_interest: intelligence artificielle, ia, ai, automatisation; has services/customers/cases language; offers maintenance/support; agency language: nous développons, nos clients, références; NON-AGENCY penalty (ht ): -30","Focus on public-information sites: help visitors find answers across pages, PDFs and articles.",New,TN,Tunisia,,2026-05-24T23:28:56+00:00
www_deveoo_com,Deveoo,deveoo.com,https://www.deveoo.com/,Sortlist TN – web design,Agence web marketing Tunisie stratégie digitale & communication,"Deveoo, votre agence web marketing tunisie Digitalisez business avec nos experts en SEO, création de sites web et marketing",contact@deveoo.com,,+216 29 801 298,Link Not Prefetchable,+216 29 801 298,https://www.deveoo.com/contact/,https://www.linkedin.com/company/deveoo,"Contentful, Elementor, Magento, PrestaShop, WordPress, WordPress 7.0","ai_interest, communication, seo, web_agency, wordpress",98,A - High fit,"web_agency: agence web, développement web, site web; wordpress: wordpress, wp-content, elementor; seo: seo, référencement; communication: communication, contenu, content; ai_interest: ia, ai; has services/customers/cases language; offers maintenance/support; agency language: nos clients, références, partenaire; NON-AGENCY penalty (ht ): -30","Focus on public-information sites: help visitors find answers across pages, PDFs and articles.",New,TN,Tunisia,,2026-05-24T23:28:56+00:00
www_ccatunisie_com,Ccatunisie,ccatunisie.com,http://www.ccatunisie.com/,Sortlist TN – web design,CCA – Communication Creative Artistique,,bonjour@ccatunisie.com,,+216 95 994 646,Communication Creative Artistique,+216 95 994 646,http://www.ccatunisie.com/contact,https://www.linkedin.com/company/cca-brand-experience,"HubSpot, WooCommerce, WordPress, WordPress 7.0","ai_interest, communication, seo, web_agency, wordpress",98,A - High fit,"web_agency: site web; wordpress: wp-content, woocommerce, elementor; seo: optimisation; communication: communication, contenu, content, relations publiques; ai_interest: ia, ai, automatisation; has services/customers/cases language; offers maintenance/support; agency language: nos clients, solutions digitales, partenaire; NON-AGENCY penalty (ht ): -30",Replace HubSpot's basic search with BlueSearch for smarter lead-capture on client portals.,New,TN,Tunisia,,2026-05-24T23:29:15+00:00
oxygene_tech_com,Oxygene Tech,oxygene-tech.com,https://oxygene-tech.com/,Sortlist TN – digital agencies,Home - Oxygène Technologies : Agence Web Sfax,Oxygène Technologies vous accompagne dans la création de sites et l'optimisation de votre marketing digital pour un succès assuré.,contact@oxygene-tech.com,,+216 24 296 397,Route Menzel,+216 24 296 397,https://oxygene-tech.com/#about,,"Elementor, Magento, WooCommerce, WordPress, WordPress 7.0","ai_interest, communication, seo, web_agency, wordpress",98,A - High fit,"web_agency: agence web, site web; wordpress: wordpress, wp-content, woocommerce, elementor; seo: seo, référencement, visibilité, optimisation; communication: contenu, content; ai_interest: ia, ai; has services/customers/cases language; offers maintenance/support; agency language: nous développons, nos clients, références; NON-AGENCY penalty (ht ): -30","Focus on public-information sites: help visitors find answers across pages, PDFs and articles.",New,TN,Tunisia,,2026-05-24T23:29:42+00:00
www_waoo_digital_com,Waoo Digital,waoo-digital.com,https://www.waoo-digital.com/,Sortlist TN – SEO,"WAOO : Agence Web, SEO, GEO & Google Ads | Conversion et rentabilité","Agence web depuis 2009. SEO, GEO & Google Ads pour gagner en visibilité. Sites rapides et performants, propriété totale, optimisation continue.","contact@waoo-digital.com, contact@waoodigital.com",", ","+216 23 198 754, ","Helvetica Neue, ","+216 20 092 026, +216 71 961 256, +33 6 18 45 13 35",https://www.waoo-digital.com/contacts/,,"All in One SEO (AIOSEO) 4.8.4.1, Elementor, HubSpot, Magento, OpenCart, Salesforce, Shopify, Shopware, Squarespace, TYPO3, Umbraco, WooCommerce, WordPress","ai_interest, communication, seo, web_agency, wordpress",98,A - High fit,"web_agency: agence web, site web, création site; wordpress: wordpress, wp-content, elementor, divi; seo: seo, référencement, google ads, visibilité; communication: communication, contenu, content; ai_interest: ia, ai, chatgpt; has services/customers/cases language; offers maintenance/support; agency language: références, partenaire; NON-AGENCY penalty (ht ): -30",Offer BlueSearch as a plug-in AI search add-on for their Umbraco customer base.,New,TN,Tunisia,,2026-05-24T23:30:29+00:00
htmlburger_com,Htmlburger,htmlburger.com,https://htmlburger.com/,websites für unternehmen deutschland,Reliable Web & App Development Services - htmlBurger ®,"Trusted by agencies and brands since 2007, htmlBurger® provides easy-to-use web design & development service that helps you achieve your goals.",info@htmlburger.com,,+1 844-224-1228,Reliable Web,"+1 844-224-1228, +44 20 3637 5848",https://htmlburger.com/about,,"BigCommerce, Contentful, Craft CMS, HubSpot, Magento, Shopify, Squarespace, Webflow, WooCommerce, WordPress","ai_interest, communication, seo, web_agency, wordpress",98,A - High fit,"web_agency: web design; wordpress: wordpress, woocommerce, divi; seo: seo; communication: content; ai_interest: ki, ai; has services/customers/cases language; offers maintenance/support; agency language: partner, portfolio; NON-AGENCY penalty (bank ): -30",BlueSearch embeds in Webflow/Framer sites with a single script tag — easy win for clients.,New,DE,Germany,,2026-05-24T23:47:44+00:00
www_templatemonster_com,Templatemonster,templatemonster.com,https://www.templatemonster.com/woocommerce-themes.php,woocommerce entwickler deutschland,WooCommerce Themes - 2026’s Best WooCommerce Templates at TemplateMonster,"Woo-hoo❗ WooCommerce themes ➡ ✅fusion of premium design, ✅rich functionality and ✅contemporary technologies. Premium WooCommerce templates ➡ get one for yourself❗",,,,,"+49 202 21012, +49 202 60524",https://www.templatemonster.com/about.php,,"BigCommerce, Magento, OpenCart, PrestaShop, Shopify, WooCommerce, WordPress","ai_interest, communication, seo, web_agency, wordpress",98,A - High fit,"web_agency: homepage, web design; wordpress: wordpress, woocommerce, elementor; seo: seo, google ads; communication: content; ai_interest: ki, ai; has services/customers/cases language; offers maintenance/support; agency language: partner, portfolio; NON-AGENCY penalty (restaurant): -30","Focus on public-information sites: help visitors find answers across pages, PDFs and articles.",New,DE,Germany,,2026-05-24T23:50:42+00:00
woocommerce_com,Woocommerce,woocommerce.com,https://woocommerce.com/,woocommerce entwickler deutschland,WooCommerce,WooCommerce is the open-source ecommerce platform that helps merchants and developers build successful businesses for the long term.,,,,,,https://woocommerce.com/my-account/contact-support/,https://www.linkedin.com/company/woocommerce/,"Magento, Shopify, WooCommerce, WordPress, WordPress 7.0","ai_interest, communication, seo, web_agency, wordpress",98,A - High fit,"web_agency: homepage; wordpress: wordpress, wp-content, woocommerce; seo: seo; communication: content; ai_interest: ki, ai; has services/customers/cases language; offers maintenance/support; agency language: case study, partner; NON-AGENCY penalty (restaurant): -30","Focus on public-information sites: help visitors find answers across pages, PDFs and articles.",New,DE,Germany,,2026-05-24T23:50:45+00:00
www_wedoflow_com,Wedoflow,wedoflow.com,https://www.wedoflow.com/post/what-is-webflow-features-pricing-and-more,webflow agentur deutschland,"What Is Webflow? Features, Pricing & Why Use It (2026)","What is Webflow? A complete 2026 guide to features, pricing plans, pros, cons & how it compares to WordPress, Wix & Squarespace. No-code answered fast.",,,,,,https://www.wedoflow.com/contact,https://www.linkedin.com/company/wedoflow/,"HubSpot, Magento, Shopify, Squarespace, Webflow, WooCommerce, WordPress","ai_interest, communication, seo, web_agency, wordpress",98,A - High fit,"web_agency: web design; wordpress: wordpress, woocommerce, divi; seo: seo; communication: content; ai_interest: ki, ai; has services/customers/cases language; offers maintenance/support; agency language: partner, portfolio; NON-AGENCY penalty (restaurant): -30",BlueSearch embeds in Webflow/Framer sites with a single script tag — easy win for clients.,New,DE,Germany,,2026-05-24T23:52:22+00:00
litextension_com,Litextension,litextension.com,https://litextension.com/,webflow agentur deutschland,LitExtension - #1 eCommerce Migration Service | 1 on 1 Consultation,LitExtension provides professional eCommerce migration service. Our experts help migrate data from your current store to 140+ eCommerce platforms. All-in-One Service. Personal Assistant. 24/7 Support,"alex@litextension.com, contact@litextension.com, hr@litgroup.io, ta@litgroup.io","CEO and Founder of LitExtension Solutions, a company that of, , , ","+84 979 338 666, +84 979 338 666, +84 979 338 666, +84 979 338 666","One Service, One Service, One Service, One Service",,https://litextension.com/contact-us/schedule-a-call.html,https://www.linkedin.com/company/litextension/,"BigCommerce, Magento, OpenCart, PrestaShop, Salesforce, Shopify, Shopware, Squarespace, Webflow, Wix, WooCommerce, WordPress, WordPress 6.9.4","ai_interest, communication, seo, web_agency, wordpress",98,A - High fit,"web_agency: web design; wordpress: wordpress, wp-content, woocommerce, elementor; seo: seo, search engine optimization; communication: content; ai_interest: ki, ai; has services/customers/cases language; offers maintenance/support; agency language: case study, partner; NON-AGENCY penalty (restaurant): -30",BlueSearch embeds in Webflow/Framer sites with a single script tag — easy win for clients.,New,DE,Germany,,2026-05-24T23:52:30+00:00
visualsbynor_com,Visualsbynor,visualsbynor.com,https://visualsbynor.com/,DesignRush SE,Visuals By Nor - A Modern 3D Visualization and Animation Agency,"Talk to us today about increasing your conversions with stunning 3D marketing material, putting you ahead of your competition.","contact@visualsbynor.com, info@visualsbynor.com",", ",", ",", ",+46 21 802 51,https://visualsbynor.com/contact-us/,,"Divi, Divi v.4.27.4, HubSpot, Magento, WooCommerce, WordPress","ai_interest, communication, seo, wordpress",97,A - High fit,"wordpress: wordpress, wp-content, woocommerce, divi; seo: seo; communication: content; ai_interest: ai; has services/customers/cases language; agency language: våra kunder, partner",Replace HubSpot's basic search with BlueSearch for smarter lead-capture on client portals.,New,SE,Sweden,,2026-05-24T22:40:12+00:00
osloseo_com,Osloseo,osloseo.com,https://osloseo.com/,Sortlist NO – SEO,SEO Agency in Norway | PR Agency in Norway | OSLO SEO,"Oslo SEO - SEO, Design and PR Agency Norway. Digital marketing agency OSLO SEO provides SEO, Web Design, PR and other cutting edge digital marketing services",seo@osloseo.com,,,,,,,Magento,"ai_interest, communication, public_sector, seo, web_agency",97,A - High fit,"web_agency: web design, website; seo: seo, search engine optimization; communication: content, public relations; public_sector: stat; ai_interest: ai, ki; has services/customers/cases language; agency language: partner","Focus on public-information sites: help visitors find answers across pages, PDFs and articles.",New,NO,Norway,,2026-05-24T22:49:19+00:00
onlineperformance_agency,Onlineperformance,onlineperformance.agency,https://onlineperformance.agency/,Sortlist NL – digital agencies,Online Performance Agency | OPA,Hét online marketing bureau voor de woonbranche en vrijetijdssector. Datagedreven strategie + uitvoering voor meer boekingen en verkopen.,info@onlineperformance.agency,,,,+31 30 555 6708,https://onlineperformance.agency/contact,https://www.linkedin.com/company/online-performance-agency,"Magento, Webflow","ai_interest, communication, public_sector, seo, web_agency",97,A - High fit,"web_agency: website; seo: seo, google ads, zichtbaarheid; communication: content; public_sector: zorg; ai_interest: ai, chatgpt; has services/customers/cases language; agency language: partner",BlueSearch embeds in Webflow/Framer sites with a single script tag — easy win for clients.,New,NL,Netherlands,,2026-05-24T23:03:39+00:00
